what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370199397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370201971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370216161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370217913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370218771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370220354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370220656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370230338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370235713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370242695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370244418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370261775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370262176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1356370267609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370273002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356370273309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370301681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370302552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370303903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370305853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370306760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370325693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370353372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370368067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370401348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370415597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370418806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370426976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370428792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370431619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356370440946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370442873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370444441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370446151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370447928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356370448526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370454058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370456008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370457629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356370458016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356370465198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356370466554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370468336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370469836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370470304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370471048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356370471373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370475178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356370480758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370481864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370482792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370485039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370485640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356370486791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356370487135
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356370487358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356370489794
