what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1357612775681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357612775853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612778546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612798591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357612808360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612809438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612833802
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357612833813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1357612838720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357612839516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357612840998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357612845974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357612847142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357612847497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612847782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612850310
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1357612850325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612852275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612854896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612855676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612860403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612861713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612866111
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357612866860
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1357612871462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357612874176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1357612897030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357612903785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357612904830
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1357612905127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357612905283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357612912818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612916254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612927992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612930951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612952891
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1357612954607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357612955637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612958180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1357612958211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612959896
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357612960021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612960863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612967024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612970237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1357612970253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612984012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612985213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612985978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1357612987850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357612989347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357612989800
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1357612992436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612996461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612996555
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357612997974
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1357613000689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613003341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1357613003372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613012013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1357613018799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357613020063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357613020406
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1357613020656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613024852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1357613024883
