what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357415513893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1357415527622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357415528739
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1357415529039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357415529293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357415542479
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1357415542720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357415545720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357415550731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357415553017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357415553617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357415555542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357417582439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357417584746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357417732027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357436976116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357436976727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357436977556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357436978537
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357436978784
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1357436987484
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1357436987484
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1357436987484
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1357436987484
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1357436987484
stopped,bundle,com.google.gdt.eclipse.maven.e37,3.0.1.v201206290132-rel-r37,"com.google.gdt.eclipse.maven.e37",1357436987484
